holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,traffic_volume,month,weekday,hour
None,289.57,0.0,0.0,90,Clouds,6457,September,Monday,16
None,288.98,0.0,0.0,90,Clouds,6190,September,Monday,17
None,288.9,0.0,0.0,90,Clouds,4504,September,Monday,18
None,288.48,0.0,0.0,90,Clouds,3004,September,Monday,19
None,288.38,0.0,0.0,90,Rain,2498,September,Monday,20
None,288.38,0.0,0.0,90,Drizzle,2498,September,Monday,20
None,288.15,0.0,0.0,90,Rain,2029,September,Monday,21
None,288.15,0.0,0.0,90,Drizzle,2029,September,Monday,21
None,288.0,0.0,0.0,90,Rain,1460,September,Monday,22
None,287.9,0.0,0.0,90,Rain,990,September,Monday,23
None,287.9,0.0,0.0,90,Mist,990,September,Monday,23
None,287.9,0.0,0.0,90,Drizzle,990,September,Monday,23
None,287.23,0.0,0.0,90,Rain,553,September,Tuesday,0
None,287.23,0.0,0.0,90,Drizzle,553,September,Tuesday,0
None,287.15,0.0,0.0,90,Rain,314,September,Tuesday,1
None,287.15,0.0,0.0,90,Drizzle,314,September,Tuesday,1
None,287.23,0.0,0.0,90,Rain,229,September,Tuesday,2
None,287.23,0.0,0.0,90,Drizzle,229,September,Tuesday,2
None,287.48,0.0,0.0,90,Rain,308,September,Tuesday,3
None,287.48,0.0,0.0,90,Drizzle,308,September,Tuesday,3
None,287.48,0.0,0.0,90,Rain,894,September,Tuesday,4
None,287.48,0.0,0.0,90,Drizzle,894,September,Tuesday,4
None,287.23,0.0,0.0,90,Rain,3073,September,Tuesday,5
None,287.23,0.0,0.0,90,Drizzle,3073,September,Tuesday,5
None,287.31,0.0,0.0,90,Rain,5591,September,Tuesday,6
None,287.31,0.0,0.0,90,Drizzle,5591,September,Tuesday,6
None,287.38,0.0,0.0,90,Rain,6025,September,Tuesday,7
None,287.38,0.0,0.0,90,Drizzle,6025,September,Tuesday,7
None,287.07,0.0,0.0,90,Rain,6261,September,Tuesday,8
None,287.07,0.0,0.0,90,Drizzle,6261,September,Tuesday,8
None,287.15,0.0,0.0,90,Rain,5783,September,Tuesday,9
None,287.15,0.0,0.0,90,Mist,5783,September,Tuesday,9
None,287.15,0.0,0.0,90,Drizzle,5783,September,Tuesday,9
None,287.61,0.0,0.0,90,Drizzle,4506,September,Tuesday,10
None,287.61,0.0,0.0,90,Mist,4506,September,Tuesday,10
None,288.29,0.0,0.0,90,Drizzle,4716,September,Tuesday,11
None,288.55,0.0,0.0,90,Drizzle,4827,September,Tuesday,12
None,288.55,0.0,0.0,90,Mist,4827,September,Tuesday,12
None,289.15,0.0,0.0,90,Drizzle,4879,September,Tuesday,13
None,289.55,0.0,0.0,90,Clouds,5095,September,Tuesday,14
None,289.88,0.0,0.0,90,Clouds,5811,September,Tuesday,15
None,290.48,0.0,0.0,90,Clouds,6894,September,Tuesday,16
None,290.41,0.0,0.0,90,Clouds,6255,September,Tuesday,17
None,290.08,0.0,0.0,90,Clouds,4745,September,Tuesday,18
None,289.55,0.0,0.0,90,Clouds,3438,September,Tuesday,19
None,288.75,0.0,0.0,90,Clouds,2814,September,Tuesday,20
None,288.15,0.0,0.0,75,Clouds,2397,September,Tuesday,21
None,287.5,0.0,0.0,90,Clouds,1618,September,Tuesday,22
None,286.44,0.0,0.0,1,Clear,1040,September,Tuesday,23
None,285.49,0.0,0.0,1,Clear,529,September,Wednesday,0
None,284.69,0.0,0.0,1,Clear,379,September,Wednesday,1
None,284.22,0.0,0.0,40,Clouds,271,September,Wednesday,2
None,283.22,0.0,0.0,1,Clear,374,September,Wednesday,3
None,283.02,0.0,0.0,40,Clouds,855,September,Wednesday,4
None,282.55,0.0,0.0,1,Clear,3110,September,Wednesday,5
None,281.93,0.0,0.0,1,Clear,6013,September,Wednesday,6
None,281.62,0.0,0.0,20,Clouds,6375,September,Wednesday,7
None,281.55,0.0,0.0,20,Clouds,5930,September,Wednesday,8
None,282.72,0.0,0.0,20,Clouds,5651,September,Wednesday,9
None,284.22,0.0,0.0,20,Clouds,4582,September,Wednesday,10
None,285.54,0.0,0.0,20,Clouds,4888,September,Wednesday,11
None,287.22,0.0,0.0,1,Clear,4942,September,Wednesday,12
None,289.01,0.0,0.0,40,Clouds,4948,September,Wednesday,13
None,290.01,0.0,0.0,40,Clouds,5178,September,Wednesday,14
None,290.35,0.0,0.0,75,Clouds,5735,September,Wednesday,15
None,290.88,0.0,0.0,40,Clouds,6680,September,Wednesday,16
None,290.82,0.0,0.0,40,Clouds,6315,September,Wednesday,17
None,291.08,0.0,0.0,5,Clear,4708,September,Wednesday,18
None,289.94,0.0,0.0,5,Clear,3662,September,Wednesday,19
None,287.56,0.0,0.0,1,Clear,3216,September,Wednesday,20
None,284.81,0.0,0.0,5,Clear,2629,September,Wednesday,21
None,284.0,0.0,0.0,5,Clear,2020,September,Wednesday,22
None,282.65,0.0,0.0,1,Clear,605,September,Thursday,0
None,282.94,0.0,0.0,1,Clear,329,September,Thursday,1
None,283.23,0.0,0.0,1,Clear,270,September,Thursday,2
None,282.95,0.0,0.0,1,Clear,322,September,Thursday,3
None,283.35,0.0,0.0,90,Clouds,871,September,Thursday,4
None,283.95,0.0,0.0,90,Clouds,3098,September,Thursday,5
None,284.43,0.0,0.0,40,Rain,6062,September,Thursday,6
None,284.51,0.0,0.0,40,Clouds,6434,September,Thursday,7
None,284.43,0.0,0.0,75,Clouds,6284,September,Thursday,8
None,285.68,0.0,0.0,75,Clouds,5359,September,Thursday,9
None,287.78,0.0,0.0,75,Clouds,4611,September,Thursday,10
None,289.34,0.0,0.0,75,Clouds,4821,September,Thursday,11
None,290.86,0.0,0.0,75,Clouds,4954,September,Thursday,12
None,292.68,0.0,0.0,75,Clouds,5022,September,Thursday,13
None,294.21,0.0,0.0,40,Clouds,5235,September,Thursday,14
None,295.21,0.0,0.0,75,Clouds,6113,September,Thursday,15
None,295.48,0.0,0.0,75,Clouds,6781,September,Thursday,16
None,295.37,0.0,0.0,75,Clouds,6240,September,Thursday,17
None,294.35,0.0,0.0,75,Clouds,4857,September,Thursday,18
None,292.89,0.0,0.0,75,Clouds,3812,September,Thursday,19
None,291.3,0.0,0.0,75,Clouds,3280,September,Thursday,20
None,289.62,0.0,0.0,20,Clouds,2850,September,Thursday,21
None,288.75,0.0,0.0,40,Clouds,2031,September,Thursday,22
None,287.62,0.0,0.0,1,Clear,1494,September,Thursday,23
None,286.22,0.0,0.0,1,Clear,751,September,Friday,0
None,284.75,0.0,0.0,1,Clear,432,September,Friday,1
None,284.42,0.0,0.0,1,Clear,310,September,Friday,2
None,284.15,0.0,0.0,1,Clear,348,September,Friday,3
None,283.62,0.0,0.0,1,Clear,860,September,Friday,4
None,282.35,0.0,0.0,1,Clear,2920,September,Friday,5
None,281.69,0.0,0.0,1,Clear,5831,September,Friday,6
None,281.02,0.0,0.0,5,Clear,6571,September,Friday,7
None,280.68,0.0,0.0,5,Clear,6094,September,Friday,8
None,282.48,0.0,0.0,5,Clear,5391,September,Friday,9
None,284.68,0.0,0.0,1,Clear,4750,September,Friday,10
None,286.48,0.0,0.0,20,Clouds,5142,September,Friday,11
None,287.65,0.0,0.0,40,Clouds,5708,September,Friday,12
None,288.68,0.0,0.0,40,Clouds,5536,September,Friday,13
None,289.58,0.0,0.0,40,Clouds,5982,September,Friday,14
None,289.72,0.0,0.0,40,Clouds,6368,September,Friday,15
None,290.08,0.0,0.0,75,Clouds,6627,September,Friday,16
None,290.09,0.0,0.0,40,Clouds,5916,September,Friday,17
None,289.68,0.0,0.0,75,Clouds,5492,September,Friday,18
None,288.89,0.0,0.0,1,Clear,4498,September,Friday,19
None,288.89,0.0,0.0,1,Clear,4498,September,Friday,19
None,286.23,0.0,0.0,20,Clouds,3548,September,Friday,20
None,284.29,0.0,0.0,5,Clear,3113,September,Friday,21
None,282.94,0.0,0.0,5,Clear,2543,September,Friday,22
None,282.0,0.0,0.0,1,Clear,1880,September,Friday,23
None,281.43,0.0,0.0,1,Clear,1265,September,Saturday,0
None,280.68,0.0,0.0,1,Clear,744,September,Saturday,1
None,280.36,0.0,0.0,1,Mist,552,September,Saturday,2
None,280.37,0.0,0.0,1,Mist,401,September,Saturday,3
None,280.16,0.0,0.0,1,Mist,432,September,Saturday,4
None,280.15,0.0,0.0,1,Mist,798,September,Saturday,5
None,279.86,0.0,0.0,1,Mist,1544,September,Saturday,6
None,279.43,0.0,0.0,1,Mist,2279,September,Saturday,7
None,279.55,0.0,0.0,5,Mist,3684,September,Saturday,8
None,282.15,0.0,0.0,1,Mist,4841,September,Saturday,9
None,285.08,0.0,0.0,1,Haze,5326,September,Saturday,10
None,287.79,0.0,0.0,1,Haze,5370,September,Saturday,11
None,290.21,0.0,0.0,1,Haze,5243,September,Saturday,12
None,291.55,0.0,0.0,40,Clouds,5409,September,Saturday,13
None,292.08,0.0,0.0,1,Haze,5291,September,Saturday,14
None,292.58,0.0,0.0,1,Drizzle,5225,September,Saturday,15
None,292.82,0.0,0.0,75,Rain,4975,September,Saturday,16
None,292.82,0.0,0.0,75,Haze,4975,September,Saturday,16
None,292.49,0.0,0.0,75,Clouds,4925,September,Saturday,17
None,292.02,0.0,0.0,20,Clouds,4477,September,Saturday,18
None,290.88,0.0,0.0,75,Clouds,3898,September,Saturday,19
None,290.22,0.0,0.0,1,Clear,3260,September,Saturday,20
None,289.86,0.0,0.0,75,Clouds,3706,September,Saturday,21
None,289.22,0.0,0.0,40,Clouds,3326,September,Saturday,22
None,289.15,0.0,0.0,75,Clouds,2517,September,Saturday,23
None,288.93,0.0,0.0,75,Clouds,1447,October,Sunday,0
None,288.55,0.0,0.0,75,Clouds,894,October,Sunday,1
None,288.44,0.0,0.0,90,Rain,617,October,Sunday,2
None,288.29,0.0,0.0,40,Rain,426,October,Sunday,3
None,288.29,0.0,0.0,40,Drizzle,426,October,Sunday,3
None,287.65,0.0,0.0,75,Rain,356,October,Sunday,4
None,286.36,0.0,0.0,90,Rain,765,October,Sunday,5
None,286.01,0.0,0.0,90,Rain,1654,October,Sunday,6
None,286.08,0.0,0.0,75,Rain,1838,October,Sunday,7
None,286.08,0.0,0.0,75,Drizzle,1838,October,Sunday,7
None,286.37,0.0,0.0,90,Rain,2403,October,Sunday,8
None,286.51,0.0,0.0,90,Rain,4429,October,Sunday,9
None,287.34,0.0,0.0,90,Rain,5265,October,Sunday,10
None,288.08,0.0,0.0,90,Rain,4748,October,Sunday,11
None,288.55,0.0,0.0,90,Rain,4906,October,Sunday,12
None,287.59,0.0,0.0,90,Rain,5108,October,Sunday,13
None,287.59,0.0,0.0,90,Drizzle,5108,October,Sunday,13
None,287.51,0.0,0.0,75,Rain,4921,October,Sunday,14
None,287.75,0.0,0.0,90,Rain,4377,October,Sunday,15
None,289.29,0.0,0.0,75,Clouds,4385,October,Sunday,16
None,290.08,0.0,0.0,90,Rain,4110,October,Sunday,17
None,290.01,0.0,0.0,90,Rain,3680,October,Sunday,18
None,289.79,0.0,0.0,90,Rain,3060,October,Sunday,19
None,289.29,0.0,0.0,90,Rain,2693,October,Sunday,20
None,289.15,0.0,0.0,90,Rain,2003,October,Sunday,21
None,289.08,0.0,0.0,90,Rain,1686,October,Sunday,22
None,289.22,0.0,0.0,75,Thunderstorm,1349,October,Sunday,23
None,289.57,0.0,0.0,75,Thunderstorm,581,October,Monday,0
None,289.37,0.0,0.0,40,Thunderstorm,326,October,Monday,1
None,289.37,0.0,0.0,40,Rain,326,October,Monday,1
None,287.72,0.0,0.0,90,Thunderstorm,241,October,Monday,2
None,287.72,0.0,0.0,90,Rain,241,October,Monday,2
None,286.08,0.0,0.0,90,Rain,334,October,Monday,3
None,286.08,0.0,0.0,90,Thunderstorm,334,October,Monday,3
None,285.72,0.0,0.0,90,Rain,803,October,Monday,4
None,285.72,0.0,0.0,90,Thunderstorm,803,October,Monday,4
None,285.84,0.0,0.0,90,Rain,2894,October,Monday,5
None,285.93,0.0,0.0,40,Rain,5683,October,Monday,6
None,285.99,0.0,0.0,90,Clouds,6577,October,Monday,7
None,286.21,0.0,0.0,75,Clouds,6054,October,Monday,8
None,286.75,0.0,0.0,75,Clouds,5018,October,Monday,9
None,287.86,0.0,0.0,90,Clouds,4342,October,Monday,10
None,289.93,0.0,0.0,90,Clouds,4519,October,Monday,11
None,290.57,0.0,0.0,90,Rain,4683,October,Monday,12
None,291.48,0.0,0.0,90,Mist,4670,October,Monday,13
None,292.93,0.0,0.0,90,Clouds,4994,October,Monday,14
None,292.82,0.0,0.0,75,Rain,5737,October,Monday,15
None,292.82,0.0,0.0,75,Mist,5737,October,Monday,15
None,292.51,0.0,0.0,90,Thunderstorm,6667,October,Monday,16
None,292.51,0.0,0.0,90,Fog,6667,October,Monday,16
None,292.51,0.0,0.0,90,Rain,6667,October,Monday,16
None,291.88,0.0,0.0,90,Thunderstorm,5599,October,Monday,17
None,291.88,0.0,0.0,90,Rain,5599,October,Monday,17
None,291.88,0.0,0.0,90,Mist,5599,October,Monday,17
None,291.41,0.0,0.0,90,Thunderstorm,3897,October,Monday,18
None,291.41,0.0,0.0,90,Mist,3897,October,Monday,18
None,291.41,0.0,0.0,90,Rain,3897,October,Monday,18
None,291.41,0.0,0.0,90,Drizzle,3897,October,Monday,18
None,290.92,0.0,0.0,90,Rain,2631,October,Monday,19
None,290.92,0.0,0.0,90,Mist,2631,October,Monday,19
None,290.92,0.0,0.0,90,Thunderstorm,2631,October,Monday,19
None,291.07,0.0,0.0,90,Thunderstorm,2208,October,Monday,20
None,291.07,0.0,0.0,90,Mist,2208,October,Monday,20
None,291.07,0.0,0.0,90,Rain,2208,October,Monday,20
None,291.0,0.0,0.0,90,Rain,1958,October,Monday,21
None,291.0,0.0,0.0,90,Mist,1958,October,Monday,21
None,291.0,0.0,0.0,90,Thunderstorm,1958,October,Monday,21
None,290.53,0.0,0.0,90,Mist,1356,October,Monday,22
None,290.53,0.0,0.0,90,Rain,1356,October,Monday,22
None,290.53,0.0,0.0,90,Thunderstorm,1356,October,Monday,22
None,290.79,0.0,0.0,90,Mist,867,October,Monday,23
None,290.79,0.0,0.0,90,Rain,867,October,Monday,23
None,290.79,0.0,0.0,90,Thunderstorm,867,October,Monday,23
None,290.38,0.0,0.0,90,Thunderstorm,501,October,Tuesday,0
None,290.38,0.0,0.0,90,Rain,501,October,Tuesday,0
None,290.38,0.0,0.0,90,Mist,501,October,Tuesday,0
None,290.53,0.0,0.0,90,Thunderstorm,332,October,Tuesday,1
None,290.53,0.0,0.0,90,Mist,332,October,Tuesday,1
None,290.53,0.0,0.0,90,Rain,332,October,Tuesday,1
None,290.45,0.0,0.0,75,Rain,212,October,Tuesday,2
None,290.45,0.0,0.0,75,Mist,212,October,Tuesday,2
None,290.45,0.0,0.0,75,Thunderstorm,212,October,Tuesday,2
None,290.84,0.0,0.0,75,Mist,324,October,Tuesday,3
None,290.84,0.0,0.0,75,Thunderstorm,324,October,Tuesday,3
None,291.37,0.0,0.0,75,Mist,895,October,Tuesday,4
None,291.37,0.0,0.0,75,Thunderstorm,895,October,Tuesday,4
None,291.37,0.0,0.0,75,Drizzle,895,October,Tuesday,4
None,292.57,0.0,0.0,90,Rain,3013,October,Tuesday,5
None,292.57,0.0,0.0,90,Thunderstorm,3013,October,Tuesday,5
None,291.51,0.0,0.0,90,Rain,5614,October,Tuesday,6
None,290.53,0.0,0.0,90,Rain,5455,October,Tuesday,7
None,290.53,0.0,0.0,90,Drizzle,5455,October,Tuesday,7
None,289.84,0.0,0.0,90,Rain,5764,October,Tuesday,8
None,289.84,0.0,0.0,90,Drizzle,5764,October,Tuesday,8
None,289.99,0.0,0.0,90,Rain,5443,October,Tuesday,9
None,289.99,0.0,0.0,90,Drizzle,5443,October,Tuesday,9
None,290.61,0.0,0.0,90,Rain,4472,October,Tuesday,10
None,290.61,0.0,0.0,90,Mist,4472,October,Tuesday,10
None,291.53,0.0,0.0,75,Rain,4696,October,Tuesday,11
None,292.53,0.0,0.0,90,Mist,5026,October,Tuesday,12
None,293.82,0.0,0.0,75,Clouds,4939,October,Tuesday,13
None,292.65,0.0,0.0,90,Mist,5270,October,Tuesday,14
None,291.09,0.0,0.0,90,Mist,5828,October,Tuesday,15
None,290.07,0.0,0.0,90,Clouds,6706,October,Tuesday,16
None,290.08,0.0,0.0,40,Clouds,5953,October,Tuesday,17
None,290.51,0.0,0.0,40,Clouds,4652,October,Tuesday,18
None,289.0,0.0,0.0,20,Clouds,3457,October,Tuesday,19
None,287.37,0.0,0.0,5,Clear,2836,October,Tuesday,20
None,286.01,0.0,0.0,1,Clear,2419,October,Tuesday,21
None,284.88,0.0,0.0,1,Clear,1768,October,Tuesday,22
None,284.36,0.0,0.0,1,Clear,1084,October,Tuesday,23
None,283.43,0.0,0.0,1,Clear,533,October,Wednesday,0
None,283.15,0.0,0.0,1,Clear,328,October,Wednesday,1
None,282.22,0.0,0.0,1,Clear,281,October,Wednesday,2
None,282.08,0.0,0.0,1,Clear,360,October,Wednesday,3
None,281.76,0.0,0.0,1,Clear,860,October,Wednesday,4
None,281.5,0.0,0.0,1,Clear,3010,October,Wednesday,5
None,281.29,0.0,0.0,1,Clear,5971,October,Wednesday,6
None,280.72,0.0,0.0,1,Clear,6233,October,Wednesday,7
None,280.15,0.0,0.0,1,Clear,5836,October,Wednesday,8
None,281.08,0.0,0.0,5,Clear,5516,October,Wednesday,9
None,282.38,0.0,0.0,1,Clear,4606,October,Wednesday,10
None,284.15,0.0,0.0,40,Clouds,4826,October,Wednesday,11
None,285.38,0.0,0.0,40,Clouds,5062,October,Wednesday,12
None,286.15,0.0,0.0,40,Clouds,4899,October,Wednesday,13
None,286.61,0.0,0.0,40,Clouds,5207,October,Wednesday,14
None,287.22,0.0,0.0,20,Clouds,5751,October,Wednesday,15
None,288.08,0.0,0.0,5,Clear,6415,October,Wednesday,16
None,288.15,0.0,0.0,5,Clear,6231,October,Wednesday,17
None,288.08,0.0,0.0,5,Clear,4990,October,Wednesday,18
None,286.51,0.0,0.0,5,Clear,3687,October,Wednesday,19
None,284.23,0.0,0.0,5,Clear,2987,October,Wednesday,20
None,282.01,0.0,0.0,5,Clear,2511,October,Wednesday,21
None,280.85,0.0,0.0,1,Clear,1713,October,Wednesday,22
None,280.15,0.0,0.0,1,Clear,1042,October,Wednesday,23
None,280.07,0.0,0.0,1,Clear,529,October,Thursday,0
None,279.84,0.0,0.0,75,Clouds,344,October,Thursday,1
None,280.58,0.0,0.0,1,Clear,250,October,Thursday,2
None,280.8,0.0,0.0,75,Clouds,345,October,Thursday,3
None,281.51,0.0,0.0,90,Clouds,885,October,Thursday,4
None,282.51,0.0,0.0,90,Clouds,3040,October,Thursday,5
None,282.79,0.0,0.0,75,Rain,5850,October,Thursday,6
None,283.15,0.0,0.0,90,Rain,6490,October,Thursday,7
None,283.46,0.0,0.0,90,Rain,4907,October,Thursday,8
None,284.29,0.0,0.0,90,Rain,5389,October,Thursday,9
None,285.57,0.0,0.0,90,Clouds,4613,October,Thursday,10
None,286.6,0.0,0.0,90,Clouds,4786,October,Thursday,11
None,287.99,0.0,0.0,90,Clouds,5100,October,Thursday,12
None,288.76,0.0,0.0,90,Clouds,4991,October,Thursday,13
None,289.83,0.0,0.0,90,Clouds,5369,October,Thursday,14
None,290.15,0.0,0.0,90,Rain,5968,October,Thursday,15
None,290.15,0.0,0.0,90,Thunderstorm,5968,October,Thursday,15
None,289.68,0.0,0.0,90,Thunderstorm,6783,October,Thursday,16
None,289.36,0.0,0.0,75,Rain,6122,October,Thursday,17
None,289.36,0.0,0.0,75,Drizzle,6122,October,Thursday,17
None,289.36,0.0,0.0,75,Thunderstorm,6122,October,Thursday,17
None,288.65,0.0,0.0,90,Clouds,4731,October,Thursday,18
None,287.68,0.0,0.0,90,Clouds,3724,October,Thursday,19
None,287.15,0.0,0.0,90,Clouds,3228,October,Thursday,20
None,286.58,0.0,0.0,90,Drizzle,2700,October,Thursday,21
None,286.36,0.0,0.0,90,Clouds,1924,October,Thursday,22
None,285.99,0.0,0.0,90,Clouds,1326,October,Thursday,23
None,285.62,0.0,0.0,90,Mist,666,October,Friday,0
None,285.37,0.0,0.0,90,Clouds,374,October,Friday,1
None,284.29,0.0,0.0,1,Fog,286,October,Friday,2
None,283.51,0.0,0.0,1,Mist,353,October,Friday,3
None,283.51,0.0,0.0,1,Fog,353,October,Friday,3
None,282.82,0.0,0.0,1,Mist,833,October,Friday,4
None,282.82,0.0,0.0,1,Fog,833,October,Friday,4
None,282.37,0.0,0.0,1,Fog,2857,October,Friday,5
None,282.37,0.0,0.0,1,Mist,2857,October,Friday,5
None,281.58,0.0,0.0,20,Fog,5757,October,Friday,6
None,281.58,0.0,0.0,20,Mist,5757,October,Friday,6
None,281.07,0.0,0.0,1,Fog,6727,October,Friday,7
None,281.07,0.0,0.0,1,Mist,6727,October,Friday,7
None,281.43,0.0,0.0,75,Fog,5817,October,Friday,8
None,281.43,0.0,0.0,75,Mist,5817,October,Friday,8
None,283.15,0.0,0.0,90,Fog,5022,October,Friday,9
None,283.15,0.0,0.0,90,Mist,5022,October,Friday,9
None,284.86,0.0,0.0,90,Fog,4719,October,Friday,10
None,284.86,0.0,0.0,90,Mist,4719,October,Friday,10
None,286.57,0.0,0.0,90,Mist,5043,October,Friday,11
None,286.57,0.0,0.0,90,Thunderstorm,5043,October,Friday,11
None,287.28,0.0,0.0,90,Thunderstorm,5545,October,Friday,12
None,287.94,0.0,0.0,90,Rain,5387,October,Friday,13
None,287.88,0.0,0.0,90,Rain,5395,October,Friday,14
None,287.88,0.0,0.0,90,Thunderstorm,5395,October,Friday,14
None,287.88,0.0,0.0,90,Drizzle,5395,October,Friday,14
None,287.09,0.0,0.0,90,Rain,5777,October,Friday,15
None,287.09,0.0,0.0,90,Mist,5777,October,Friday,15
None,287.09,0.0,0.0,90,Drizzle,5777,October,Friday,15
None,286.36,0.0,0.0,90,Rain,6017,October,Friday,16
None,286.36,0.0,0.0,90,Mist,6017,October,Friday,16
None,286.44,0.0,0.0,90,Rain,5655,October,Friday,17
None,286.44,0.0,0.0,90,Mist,5655,October,Friday,17
None,286.44,0.0,0.0,90,Drizzle,5655,October,Friday,17
None,286.51,0.0,0.0,90,Rain,4749,October,Friday,18
None,286.51,0.0,0.0,90,Drizzle,4749,October,Friday,18
None,286.51,0.0,0.0,90,Rain,4165,October,Friday,19
None,286.51,0.0,0.0,90,Drizzle,4165,October,Friday,19
None,286.15,0.0,0.0,90,Rain,3137,October,Friday,20
None,286.15,0.0,0.0,90,Mist,3137,October,Friday,20
None,286.15,0.0,0.0,90,Drizzle,3137,October,Friday,20
None,286.15,0.0,0.0,75,Rain,2904,October,Friday,21
None,286.15,0.0,0.0,75,Mist,2904,October,Friday,21
None,286.15,0.0,0.0,75,Drizzle,2904,October,Friday,21
None,286.15,0.0,0.0,90,Rain,2625,October,Friday,22
None,286.15,0.0,0.0,90,Mist,2625,October,Friday,22
None,286.15,0.0,0.0,90,Drizzle,2625,October,Friday,22
None,286.15,0.0,0.0,90,Rain,2776,October,Friday,23
None,286.15,0.0,0.0,90,Mist,2776,October,Friday,23
None,286.15,0.0,0.0,90,Drizzle,2776,October,Friday,23
None,286.15,0.0,0.0,90,Rain,1802,October,Saturday,0
None,286.15,0.0,0.0,90,Mist,1802,October,Saturday,0
None,286.15,0.0,0.0,90,Drizzle,1802,October,Saturday,0
None,285.88,0.0,0.0,90,Mist,805,October,Saturday,1
None,285.84,0.0,0.0,90,Mist,562,October,Saturday,2
None,286.08,0.0,0.0,90,Mist,374,October,Saturday,3
None,286.08,0.0,0.0,90,Rain,374,October,Saturday,3
None,285.72,0.0,0.0,90,Rain,405,October,Saturday,4
None,285.72,0.0,0.0,90,Mist,405,October,Saturday,4
None,285.72,0.0,0.0,90,Drizzle,405,October,Saturday,4
None,285.69,0.0,0.0,90,Rain,762,October,Saturday,5
None,285.69,0.0,0.0,90,Mist,762,October,Saturday,5
None,285.69,0.0,0.0,90,Drizzle,762,October,Saturday,5
None,285.43,0.0,0.0,90,Rain,1356,October,Saturday,6
None,285.43,0.0,0.0,90,Mist,1356,October,Saturday,6
None,285.43,0.0,0.0,90,Drizzle,1356,October,Saturday,6
None,285.44,0.0,0.0,90,Rain,1989,October,Saturday,7
None,285.44,0.0,0.0,90,Mist,1989,October,Saturday,7
None,285.44,0.0,0.0,90,Drizzle,1989,October,Saturday,7
None,285.15,0.0,0.0,90,Mist,3039,October,Saturday,8
None,285.15,0.0,0.0,90,Rain,3039,October,Saturday,8
None,285.15,0.0,0.0,90,Drizzle,3039,October,Saturday,8
None,285.36,0.0,0.0,90,Rain,3654,October,Saturday,9
None,285.36,0.0,0.0,90,Mist,3654,October,Saturday,9
None,285.36,0.0,0.0,90,Drizzle,3654,October,Saturday,9
None,285.55,0.0,0.0,90,Rain,4062,October,Saturday,10
None,285.55,0.0,0.0,90,Drizzle,4062,October,Saturday,10
None,285.94,0.0,0.0,90,Rain,4585,October,Saturday,11
None,285.94,0.0,0.0,90,Drizzle,4585,October,Saturday,11
None,286.62,0.0,0.0,90,Rain,4823,October,Saturday,12
None,286.62,0.0,0.0,90,Drizzle,4823,October,Saturday,12
None,287.35,0.0,0.0,90,Rain,4882,October,Saturday,13
None,287.35,0.0,0.0,90,Mist,4882,October,Saturday,13
None,287.35,0.0,0.0,90,Drizzle,4882,October,Saturday,13
None,289.02,0.0,0.0,90,Clouds,4809,October,Saturday,14
None,289.95,0.0,0.0,75,Clouds,4727,October,Saturday,15
None,290.95,0.0,0.0,1,Clear,4508,October,Saturday,16
None,291.95,0.0,0.0,1,Clear,4864,October,Saturday,17
None,292.08,0.0,0.0,1,Clear,4926,October,Saturday,18
None,290.62,0.0,0.0,5,Clear,3993,October,Saturday,19
None,287.89,0.0,0.0,5,Clear,3210,October,Saturday,20
None,287.15,0.0,0.0,5,Clear,3141,October,Saturday,21
None,286.94,0.0,0.0,1,Clear,3002,October,Saturday,22
None,287.15,0.0,0.0,1,Clear,3527,October,Saturday,23
None,286.41,0.0,0.0,1,Clear,1687,October,Sunday,0
None,286.15,0.0,0.0,1,Clear,1035,October,Sunday,1
None,285.48,0.0,0.0,1,Clear,662,October,Sunday,2
None,283.69,0.0,0.0,1,Clear,435,October,Sunday,3
None,284.97,0.0,0.0,1,Clear,313,October,Sunday,4
None,284.01,0.0,0.0,1,Clear,491,October,Sunday,5
None,283.81,0.0,0.0,40,Clouds,880,October,Sunday,6
None,283.72,0.0,0.0,40,Clouds,1164,October,Sunday,7
None,283.01,0.0,0.0,40,Clouds,1960,October,Sunday,8
None,284.65,0.0,0.0,20,Clouds,2778,October,Sunday,9
None,287.76,0.0,0.0,5,Clear,3612,October,Sunday,10
None,289.98,0.0,0.0,5,Clear,3973,October,Sunday,11
None,292.6,0.0,0.0,20,Clouds,4289,October,Sunday,12
None,293.84,0.0,0.0,20,Clouds,4258,October,Sunday,13
None,294.58,0.0,0.0,40,Clouds,4569,October,Sunday,14
None,294.86,0.0,0.0,20,Clouds,4675,October,Sunday,15
None,294.22,0.0,0.0,5,Clear,4550,October,Sunday,16
None,293.87,0.0,0.0,1,Clear,4401,October,Sunday,17
None,292.69,0.0,0.0,1,Clear,4294,October,Sunday,18
None,290.3,0.0,0.0,5,Clear,3811,October,Sunday,19
None,288.15,0.0,0.0,1,Clear,2992,October,Sunday,20
None,286.87,0.0,0.0,5,Clear,2286,October,Sunday,21
None,285.62,0.0,0.0,1,Clear,1695,October,Sunday,22
None,285.15,0.0,0.0,1,Clear,955,October,Sunday,23
Columbus Day,284.62,0.0,0.0,1,Clear,549,October,Monday,0
None,284.01,0.0,0.0,1,Clear,304,October,Monday,1
None,282.72,0.0,0.0,1,Clear,247,October,Monday,2
None,282.16,0.0,0.0,1,Clear,337,October,Monday,3
